,year,state
1668,2006,MI
1669,2006,NM
1670,2006,TX
1671,2006,CA
1672,2006,NJ
1673,2006,NY
1674,2006,SC
1675,2006,IL
1676,2006,MO
1677,2006,OR
1678,2006,IA
1679,2006,WA
1680,2006,MD
1681,2006,NV
1682,2006,WI
1683,2006,WA
1684,2006,WA
1685,2006,WA
1686,2006,AL
1687,2006,NY
1688,2006,WA
1689,2006,CA
1690,2006,CO
1691,2006,NM
1692,2006,AZ
1693,2006,AZ
1694,2006,AZ
1695,2006,NM
1696,2006,NM
1697,2006,CO
1698,2006,CO
1699,2006,CO
1700,2006,CO
1701,2006,CO
1702,2006,CO
1703,2006,CO
1704,2006,NM
1705,2006,NM
1706,2006,NM
1707,2006,CO
1708,2006,CO
1709,2006,CO
1710,2006,CO
1711,2006,CO
1712,2006,CO
1713,2006,CO
1714,2006,NM
1715,2006,NM
1716,2006,CO
1717,2006,CO
1718,2006,NM
1719,2006,NM
1720,2006,OH
1721,2006,OR
1722,2006,TX
1723,2006,NM
1724,2006,VA
1725,2006,CO
1726,2006,NY
1727,2006,AZ
1728,2006,MO
1729,2006,CA
1730,2006,CA
1731,2006,NY
1732,2006,IN
1733,2006,MA
1734,2006,WI
1735,2006,NY
1736,2006,CA
1737,2006,CO
1738,2006,LA
1739,2006,MT
1740,2006,AR
1741,2006,GA
1742,2006,OR
1743,2006,OH
1744,2006,CA
1745,2006,NM
1746,2006,CA
1747,2006,OR
1748,2006,NE
1749,2006,IN
1750,2006,VA
1751,2006,WI
1752,2006,CA
1753,2006,KY
1754,2006,CA
1755,2006,MS
1756,2006,IN
1757,2006,CA
1758,2006,MN
1759,2006,MN
1760,2006,FL
1761,2006,NY
1762,2006,HI
1763,2006,AZ
1764,2006,IL
1765,2006,MO
1766,2006,NY
1767,2006,NJ
1768,2006,AZ
1769,2006,MI
1770,2006,TX
1771,2006,OH
1772,2006,NC
1773,2006,CO
1774,2006,AZ
1775,2006,CO
1776,2006,VA
1777,2006,TX
1778,2006,NY
1779,2006,OH
1780,2006,NC
1781,2006,NY
1782,2006,AK
1783,2006,CA
1784,2006,ME
1785,2006,OR
1786,2006,CA
1787,2006,MI
1788,2006,NJ
1789,2006,AZ
1790,2006,FL
1791,2006,NY
1792,2006,NY
1793,2006,VA
1794,2006,CA
1795,2006,CA
1796,2006,IN
1797,2006,TX
1798,2006,CA
1799,2006,GA
1800,2006,TN
1801,2006,VA
1802,2006,AR
1803,2006,OK
1804,2006,GA
1805,2006,TX
1806,2006,OH
1807,2006,NY
1808,2006,TN
1809,2006,IN
1810,2006,ME
1811,2006,AR
1812,2006,WA
1813,2006,CA
1814,2006,MN
1815,2006,FL
1816,2006,FL
1817,2006,CA
1818,2006,OK
1819,2006,TX
1820,2006,MA
1821,2006,FL
1822,2006,MI
1823,2006,CO
1824,2006,FL
1825,2006,ME
1826,2006,CA
1827,2006,CA
1828,2006,WA
1829,2006,CA
1830,2006,PA
1831,2006,WY
1832,2006,TX
1833,2006,NE
1834,2006,KS
1835,2006,NH
1836,2006,CT
1837,2006,VA
1838,2006,CT
1839,2006,NY
1840,2006,MA
1841,2006,CA
1842,2006,ME
1843,2006,GA
1844,2006,FL
1845,2006,UT
1846,2006,IL
1847,2006,NM
1848,2006,NV
1849,2006,MA
1850,2006,GA
1851,2006,IL
1852,2006,OH
1853,2006,MT
1854,2006,PA
1855,2006,NM
1856,2006,NC
1857,2006,FL
1858,2006,NC
1859,2006,NE
1860,2006,OH
1861,2006,WA
1862,2006,MI
1863,2006,TX
1864,2006,WA
1865,2006,TX
1866,2006,FL
1867,2006,NM
1868,2006,MA
1869,2006,MA
1870,2006,AZ
1871,2006,MS
1872,2006,IL
1873,2006,CA
1874,2006,OR
1875,2006,FL
1876,2006,CA
1877,2006,NM
1878,2006,NC
1879,2006,CA
1880,2006,TN
1881,2006,CA
1882,2006,AZ
1883,2006,CA
1884,2006,IL
1885,2006,MI
1886,2006,GA
1887,2006,MS
1888,2006,NV
1889,2006,CO
1890,2006,NJ
1891,2006,MI
1892,2006,NY
1893,2006,CA
1894,2006,RI
1895,2006,FL
1896,2006,AL
1897,2006,GA
1898,2006,OR
1899,2006,NY
1900,2006,IL
1901,2006,WA
1902,2006,MD
1903,2006,NY
1904,2006,GA
1905,2006,KS
1906,2006,RI
1907,2006,WA
1908,2006,MT
1909,2006,NV
1910,2006,OR
1911,2006,OR
1912,2006,AZ
1913,2006,OH
1914,2006,WA
1915,2006,MA
1916,2006,CA
1917,2006,TX
1918,2006,CA
1919,2006,WI
1920,2006,TX
1921,2006,TX
1922,2006,WA
1923,2006,TX
1924,2006,GA
1925,2006,GA
1926,2006,FL
1927,2006,AK
1928,2006,FL
1929,2006,CA
1930,2006,CA
1931,2006,PA
1932,2006,FL
1933,2006,TN
1934,2006,IA
1935,2006,WA
1936,2006,FL
1937,2006,IL
1938,2006,IL
1939,2006,ND
1940,2006,FL
1941,2006,FL
1942,2006,FL
1943,2006,FL
1944,2006,CA
1945,2006,GA
1946,2006,CA
1947,2006,CA
1948,2006,RI
1949,2006,OK
1950,2006,PA
1951,2006,FL
1952,2006,FL
1953,2006,CA
1954,2006,PA
1955,2006,NY
1956,2006,NJ
1957,2006,NY
1958,2006,TX
1959,2006,ME
1960,2006,FL
1961,2006,KS
1962,2006,KS
1963,2006,AZ
1964,2006,MO
1965,2006,KS
1966,2006,KS
1967,2006,CA
1968,2006,TN
1969,2006,WI
1970,2006,CA
1971,2006,TX
1972,2006,MO
1973,2006,TX
1974,2006,CA
1975,2006,AZ
1976,2006,CA
1977,2006,VA
1978,2006,GA
1979,2006,CA
1980,2006,IL
1981,2006,CA
1982,2006,WA
1983,2006,UT
1984,2006,PA
1985,2006,SD
1986,2006,IN
1987,2006,VA
1988,2006,CT
1989,2006,NY
1990,2006,OR
1991,2006,FL
1992,2006,DE
1993,2006,NV
1994,2006,SD
1995,2006,TX
1996,2006,CA
1997,2006,WA
1998,2006,MT
1999,2006,WI
2000,2006,OR
2001,2006,WA
2002,2006,IL
2003,2006,OR
2004,2006,CA
2005,2006,GA
2006,2006,FL
2007,2006,WA
2008,2006,CA
2009,2006,WA
2010,2006,NC
2011,2006,MI
2012,2006,TX
2013,2006,LA
2014,2006,WV
2015,2006,TX
2016,2006,CA
2017,2006,SC
2018,2006,CA
2019,2006,NY
2020,2006,VA
2021,2006,CA
2022,2006,TN
2023,2006,PA
2024,2006,NC
2025,2006,FL
2026,2006,NV
2027,2006,CO
2028,2006,MO
2029,2006,NJ
2030,2006,CO
2031,2006,TX
2032,2006,CA
2033,2006,VA
2034,2006,WA
2035,2006,TX
2036,2006,CA
2037,2006,NM
2038,2006,FL
2039,2006,FL
2040,2006,AZ
2041,2006,CA
2042,2006,MD
2043,2006,TX
2044,2006,AL
2045,2006,IL
2046,2006,CA
2047,2006,NY
2048,2006,TX
2049,2006,IL
2050,2006,CA
2051,2006,CA
2052,2006,IL
2053,2006,IN
2054,2006,IL
2055,2006,IL
2056,2006,IL
2057,2006,AZ
2058,2006,MN
2059,2006,CO
2060,2006,IA
2061,2006,WY
2062,2006,CA
2063,2006,CO
2064,2006,TX
2065,2006,AZ
2066,2006,AZ
2067,2006,AZ
2068,2006,CA
2069,2006,CA
2070,2006,TX
2071,2006,CA
2072,2006,IN
2073,2006,CA
2074,2006,TX
2075,2006,TX
2076,2006,TX
2077,2006,TX
2078,2006,FL
2079,2006,CO
2080,2006,IL
2081,2006,CA
2082,2006,IL
2083,2006,IL
2084,2006,TX
2085,2006,TX
2086,2006,MA
2087,2006,CA
2088,2006,FL
2089,2006,AR
2090,2006,ME
2091,2006,KS
2092,2006,AZ
2093,2006,AL
2095,2006,NJ
2096,2006,NV
2097,2006,NJ
2098,2006,TX
2099,2006,NC
2100,2006,NC
2101,2006,NV
2102,2006,CA
2103,2006,FL
2104,2006,AK
2105,2006,VA
2106,2006,TX
2107,2006,LA
2108,2006,TN
2109,2006,CA
2110,2006,CA
2111,2006,CA
2112,2006,NY
2113,2006,MI
2114,2006,VA
2115,2006,PA
2116,2006,CA
2117,2006,NY
2118,2006,CA
2119,2006,CA
2120,2006,CA
2121,2006,ND
2122,2006,CO
2123,2006,CO
2124,2006,NC
2125,2006,AZ
2126,2006,CA
2127,2006,GA
2128,2006,WA
2129,2006,WA
2130,2006,FL
2131,2006,AZ
2132,2006,AZ
2133,2006,AK
2134,2006,AL
2135,2006,GA
2136,2006,AR
2137,2006,NY
2138,2006,CA
2139,2006,TX
2140,2006,NJ
2141,2006,AZ
2142,2006,PA
2143,2006,FL
2144,2006,OH
2145,2006,MO
2146,2006,OH
2147,2006,WA
2148,2006,SC
2149,2006,CA
2150,2006,AZ
2151,2006,CA
2152,2006,AZ
2153,2006,MT
2154,2006,OH
2155,2006,OR
2156,2006,WA
2157,2006,FL
2158,2006,AZ
2159,2006,FL
2160,2006,TX
2161,2006,NJ
2162,2006,CA
2163,2006,CO
2164,2006,MT
2165,2006,WI
2166,2006,WV
2167,2006,MO
2169,2006,CA
2170,2006,TX
2171,2006,VA
2172,2006,CA
2173,2006,CA
2174,2006,AZ
2175,2006,NJ
2176,2006,MO
2177,2006,CA
2178,2006,MD
2179,2006,FL
2180,2006,MN
2181,2006,NM
2182,2006,FL
2183,2006,NE
2184,2006,AZ
2185,2006,CT
2186,2006,GA
2187,2006,MS
2188,2006,CA
2189,2006,SC
2190,2006,AZ
2191,2006,CA
2192,2006,PA
2193,2006,FL
2194,2006,CA
2195,2006,CA
2196,2006,IL
2197,2006,IA
2198,2006,IA
2199,2006,WA
2200,2006,MS
2201,2006,CA
2202,2006,HI
2203,2006,MA
2204,2006,FL
2205,2006,NM
2206,2006,NJ
2207,2006,OH
2208,2006,WA
2209,2006,CA
2210,2006,MN
2211,2006,GA
2212,2006,UT
2213,2006,NY
2214,2006,CO
2215,2006,CT
2216,2006,PA
2217,2006,KY
2218,2006,UT
2219,2006,OH
2220,2006,IL
2221,2006,MN
2222,2006,PA
2223,2006,FL
2224,2006,CA
2225,2006,UT
2226,2006,AL
2227,2006,FL
2228,2006,OH
2229,2006,OH
2230,2006,PA
2231,2006,GA
2232,2006,OH
2233,2006,CA
2234,2006,AZ
2235,2006,MO
2236,2006,IN
2237,2006,VA
2238,2006,WV
2239,2006,PA
2241,2006,PA
2242,2006,MN
2243,2006,NC
2244,2006,MA
2245,2006,TX
2246,2006,PA
2247,2006,MN
2248,2006,MO
2249,2006,AZ
2250,2006,CO
2251,2006,NC
2252,2006,PA
2253,2006,CA
2254,2006,TX
2255,2006,CA
2256,2006,TN
2257,2006,GA
2258,2006,FL
2259,2006,PA
2260,2006,FL
2261,2006,PA
2262,2006,NC
2263,2006,TX
2264,2006,TN
2265,2006,PA
2266,2006,AZ
2267,2006,VA
2268,2006,CA
2269,2006,AZ
2270,2006,WA
2271,2006,NC
2272,2006,FL
2273,2006,TN
2274,2006,NC
2275,2006,PA
2276,2006,NV
2277,2006,WA
2278,2006,WA
2279,2006,AZ
2280,2006,WA
2281,2006,LA
2282,2006,KY
2283,2006,AL
2284,2006,IL
2285,2006,FL
2286,2006,MD
2287,2006,OH
2288,2006,AL
2289,2006,GA
2290,2006,OH
2291,2006,GA
2292,2006,AK
2293,2006,AL
2294,2006,AL
2295,2006,AL
2296,2006,AL
2297,2006,AL
2298,2006,AL
2299,2006,AL
2300,2006,AL
2301,2006,WA
2302,2006,AL
2303,2006,GA
2304,2006,NC
2305,2006,TN
2306,2006,KY
2307,2006,TN
2308,2006,GA
2309,2006,TN
2310,2006,TN
2311,2006,TN
2312,2006,GA
2313,2006,NC
2314,2006,NC
2315,2006,GA
2316,2006,GA
2317,2006,GA
2318,2006,NC
2319,2006,GA
2320,2006,MI
2321,2006,TN
2322,2006,CA
2323,2006,GA
2324,2006,CA
2325,2006,GA
2326,2006,GA
2327,2006,IL
2328,2006,PA
2329,2006,WA
2330,2006,AR
2331,2006,VA
2332,2006,AZ
2333,2006,PA
2334,2006,OR
2335,2006,NY
2336,2006,AZ
2337,2006,CA
2338,2006,MO
2339,2006,OH
2340,2006,CA
2341,2006,GA
2342,2006,VA
2343,2006,KY
2344,2006,GA
2345,2006,MD
2346,2006,TX
2347,2006,KS
2348,2006,CA
2349,2006,CA
2350,2006,TN
2351,2006,NV
2352,2006,NC
2353,2006,MI
2354,2006,PA
2355,2006,AL
2356,2006,CA
2357,2006,IL
2358,2006,NH
2359,2006,CA
2360,2006,CA
2361,2006,PA
2362,2006,MD
2363,2006,KY
2364,2006,KY
2365,2006,KY
2366,2006,MN
2367,2006,AZ
2368,2006,CA
2369,2006,CA
2370,2006,AR
2371,2006,CA
2372,2006,TN
2373,2006,AZ
2374,2006,NY
2375,2006,TX
2376,2006,CA
2377,2006,PA
2378,2006,NM
2379,2006,CA
2380,2006,SC
2381,2006,NM
2382,2006,CA
2383,2006,GA
2384,2006,IN
2385,2006,CA
2386,2006,NJ
2387,2006,CA
2388,2006,KS
2389,2006,CO
2390,2006,KY
2391,2006,PA
2392,2006,NY
2393,2006,FL
2394,2006,AZ
2395,2006,AZ
2396,2006,MS
2397,2006,AZ
2398,2006,CA
2399,2006,FL
2400,2006,FL
2401,2006,FL
2402,2006,SC
2403,2006,CA
2404,2006,PA
2405,2006,CA
2406,2006,CO
2407,2006,TX
2408,2006,IN
2409,2006,CA
2410,2006,NE
2411,2006,CA
2412,2006,VA
2413,2006,IL
2414,2006,MO
2415,2006,MO
2416,2006,MO
2417,2006,CA
2418,2006,NV
2419,2006,CO
2420,2006,NM
2421,2006,NM
2422,2006,WV
2423,2006,CA
2424,2006,MN
2425,2006,KY
2426,2006,FL
2427,2006,CA
2428,2006,AZ
2429,2006,NC
2430,2006,NC
2431,2006,FL
2432,2006,MN
2433,2006,NC
2434,2006,GA
2435,2006,IA
2436,2006,CA
2437,2006,FL
2438,2006,NJ
2439,2006,OH
2440,2006,IN
2441,2006,CA
2442,2006,AR
2443,2006,AR
2444,2006,MD
2445,2006,MI
2446,2006,OH
2447,2006,AZ
2448,2006,UT
2449,2006,MT
2450,2006,CA
2451,2006,CA
2452,2006,PA
2453,2006,NH
2454,2006,AR
2455,2006,NM
2456,2006,CA
2457,2006,IA
2458,2006,CA
2459,2006,MO
2460,2006,MO
2461,2006,CO
2462,2006,OH
2463,2006,MA
2464,2006,NM
2465,2006,IL
2466,2006,IN
2467,2006,OH
2468,2006,CA
2469,2006,SC
2470,2006,CA
2471,2006,MS
2472,2006,MO
2473,2006,IL
2474,2006,PA
2475,2006,NY
2476,2006,OK
2477,2006,IL
2478,2006,PA
2479,2006,PA
2480,2006,KS
2481,2006,NC
2482,2006,CA
2483,2006,NY
2484,2006,OR
2485,2006,TX
2486,2006,IL
2487,2006,IL
2488,2006,OH
2489,2006,OH
2490,2006,GA
2491,2006,AK
2492,2006,RI
2493,2006,CO
2494,2006,MI
2495,2006,OH
2496,2006,GA
2497,2006,LA
2498,2006,NV
2499,2006,FL
2500,2006,MI
2501,2006,CA
2502,2006,MD
2503,2006,MI
2504,2006,OH
2505,2006,OH
2506,2006,OH
2507,2006,OH
2508,2006,PA
2509,2006,PA
2510,2006,PA
2511,2006,VA
2512,2006,VA
2513,2006,OH
2514,2006,PA
2515,2006,PA
2516,2006,OH
2517,2006,OH
2518,2006,KY
2519,2006,OH
2520,2006,FL
2521,2006,CA
2522,2006,NJ
2523,2006,CO
2524,2006,TN
2525,2006,PA
2526,2006,GA
2527,2006,IN
2528,2006,TX
2529,2006,TX
2530,2006,FL
2531,2006,MI
2532,2006,AL
2533,2006,MD
2534,2006,GA
2535,2006,MI
2536,2006,ME
2537,2006,CA
2538,2006,NJ
2539,2006,MA
2540,2006,FL
2541,2006,CA
2542,2006,CA
2543,2006,NC
2544,2006,PA
2545,2006,NY
2546,2006,TN
2547,2006,NV
2548,2006,CA
2549,2006,WY
2550,2006,IL
2551,2006,IN
2552,2006,SC
2553,2006,HI
2554,2006,NY
2555,2006,AZ
2556,2006,AZ
2557,2006,CO
2558,2006,CT
2559,2006,AZ
2560,2006,NJ
2561,2006,CA
2562,2006,CA
2563,2006,MN
2564,2006,CA
2565,2006,MD
2566,2006,CA
2567,2006,CT
2568,2006,AZ
2569,2006,IN
2570,2006,CA
2571,2006,CA
2572,2006,CA
2573,2006,MI
2574,2006,CT
2575,2006,NM
2576,2006,NY
2577,2006,MI
2578,2006,MI
2579,2006,CA
2580,2006,IN
2581,2006,IL
2582,2006,PA
2583,2006,MI
2584,2006,MD
2585,2006,IN
2586,2006,NV
2587,2006,ID
2588,2006,CA
2589,2006,IA
2590,2006,FL
2591,2006,IL
2592,2006,IL
2593,2006,FL
2594,2006,NC
2595,2006,UT
2596,2006,LA
2597,2006,OK
2598,2006,NC
2599,2006,ID
2600,2006,CA
2601,2006,KY
2602,2006,VA
2603,2006,GA
2604,2006,UT
2605,2006,CA
2606,2006,TX
2607,2006,FL
2608,2006,MI
2609,2006,GA
2610,2006,PA
2611,2006,CA
2612,2006,CA
2613,2006,PA
2614,2006,CA
2615,2006,MI
2616,2006,NV
2617,2006,IN
2618,2006,GA
2619,2006,MA
2620,2006,CA
2621,2006,CA
2622,2006,PA
2623,2006,CO
2624,2006,CA
2625,2006,CA
2626,2006,NY
2627,2006,IL
2628,2006,VT
2629,2006,AZ
2630,2006,WI
2631,2006,CA
2632,2006,CA
2633,2006,OK
2634,2006,PA
2635,2006,AK
2636,2006,CA
2637,2006,FL
2638,2006,CA
2639,2006,CA
2640,2006,CA
2641,2007,DE
2642,2007,CA
2643,2007,CA
2644,2007,CA
2645,2007,CA
2646,2007,CA
2647,2007,IA
2648,2007,FL
2649,2007,IL
2650,2007,NJ
2651,2007,FL
2652,2007,PA
2653,2007,NY
2654,2007,CA
2655,2007,CA
2656,2007,WA
2657,2007,MI
2658,2007,NJ
2659,2007,CA
2660,2007,NY
2661,2007,IN
2662,2007,FL
2663,2007,FL
2664,2007,TX
2665,2007,AR
2666,2007,IL
2667,2007,OR
2668,2007,IL
2669,2007,VA
2670,2007,AZ
2671,2007,AL
2672,2007,WA
2673,2007,IL
2674,2007,TN
2675,2007,NJ
2676,2007,MI
2677,2007,OH
2678,2007,PA
2679,2007,WV
2680,2007,IL
2681,2007,OH
2682,2007,MS
2683,2007,WA
2684,2007,MI
2685,2007,WA
2686,2007,CA
2687,2007,MD
2688,2007,NY
2689,2007,IA
2690,2007,NY
2691,2007,MA
2692,2007,PA
2693,2007,IN
2694,2007,NY
2695,2007,VT
2696,2007,NY
2697,2007,MI
2698,2007,MI
2699,2007,TN
2700,2007,WI
2701,2007,CA
2702,2007,NC
2703,2007,NY
2704,2007,CA
2705,2007,MO
2706,2007,OH
2707,2007,NC
2708,2007,TX
2709,2007,WV
2710,2007,CA
2711,2007,IN
2712,2007,NE
2713,2007,CA
2714,2007,MO
2715,2007,MO
2716,2007,KS
2717,2007,GA
2718,2007,OK
2719,2007,PA
2720,2007,GA
2721,2007,PA
2722,2007,MT
2723,2007,AZ
2724,2007,CO
2725,2007,AZ
2726,2007,CO
2727,2007,TX
2728,2007,MA
2729,2007,CA
2730,2007,WA
2731,2007,MO
2732,2007,MO
2733,2007,MI
2734,2007,IL
2735,2007,GA
2736,2007,CA
2737,2007,AZ
2738,2007,AL
2739,2007,IA
2740,2007,AZ
2741,2007,CT
2742,2007,CA
2743,2007,OR
2744,2007,SC
2745,2007,NY
2746,2007,FL
2747,2007,MA
2748,2007,MO
2749,2007,AZ
2750,2007,AZ
2751,2007,OH
2752,2007,CA
2753,2007,TX
2754,2007,WA
2755,2007,TX
2756,2007,PA
2757,2007,FL
2758,2007,WA
2759,2007,WA
2760,2007,WA
2761,2007,OK
2762,2007,WA
2763,2007,AZ
2764,2007,IA
2765,2007,TX
2766,2007,CA
2767,2007,NV
2768,2007,CA
2769,2007,SC
2770,2007,AR
2771,2007,GA
2772,2007,MS
2773,2007,ME
2774,2007,MO
2775,2007,MI
2776,2007,KY
2777,2007,FL
2778,2007,KS
2779,2007,NY
2780,2007,OK
2781,2007,TX
2782,2007,PA
2783,2007,CA
2784,2007,MO
2785,2007,FL
2786,2007,MI
2787,2007,NY
2788,2007,AR
2789,2007,IL
2790,2007,MS
2791,2007,FL
2792,2007,NC
2793,2007,IL
2794,2007,IA
2795,2007,KY
2796,2007,NJ
2797,2007,IL
2798,2007,PA
2799,2007,KS
2800,2007,OR
2801,2007,CA
2802,2007,MO
2803,2007,CT
2804,2007,NY
2805,2007,MA
2806,2007,MA
2807,2007,TX
2808,2007,CA
2809,2007,TX
2810,2007,NH
2811,2007,WA
2812,2007,FL
2813,2007,CA
2814,2007,CA
2815,2007,AZ
2816,2007,CA
2817,2007,ME
2818,2007,MO
2819,2007,TN
2820,2007,NC
2821,2007,WA
2822,2007,CA
2823,2007,OR
2824,2007,FL
2825,2007,CA
2826,2007,FL
2827,2007,CA
2828,2007,SC
2829,2007,FL
2830,2007,OR
2831,2007,IA
2832,2007,MN
2833,2007,PA
2834,2007,NC
2835,2007,FL
2836,2007,SC
2837,2007,FL
2838,2007,MO
2839,2007,WI
2841,2007,VT
2842,2007,MD
2843,2007,FL
2844,2007,CA
2845,2007,IN
2846,2007,AL
2847,2007,NC
2848,2007,IL
2849,2007,CA
2850,2007,NC
2851,2007,CA
2852,2007,TX
2853,2007,CA
2854,2007,PA
2855,2007,MI
2857,2007,FL
2858,2007,AZ
2859,2007,IL
2860,2007,CA
2861,2007,LA
2862,2007,CA
2863,2007,CA
2864,2007,PA
2865,2007,FL
2866,2007,IL
2867,2007,PA
2868,2007,WV
2869,2007,NY
2870,2007,NY
2871,2007,CT
2872,2007,MN
2873,2007,TX
2874,2007,TX
2875,2007,CA
2876,2007,KS
2877,2007,KY
2878,2007,MO
2879,2007,TN
2880,2007,PA
2881,2007,UT
2882,2007,NY
2883,2007,WV
2884,2007,MI
2885,2007,NC
2886,2007,CA
2887,2007,WA
2888,2007,IL
2889,2007,CA
2890,2007,FL
2891,2007,CA
2892,2007,IN
2893,2007,CT
2894,2007,MD
2895,2007,MN
2896,2007,WA
2897,2007,CA
2898,2007,PA
2899,2007,FL
2900,2007,FL
2901,2007,CA
2902,2007,OR
2903,2007,OR
2904,2007,AZ
2905,2007,MN
2906,2007,MD
2907,2007,NY
2908,2007,WA
2909,2007,FL
2910,2007,VA
2911,2007,WA
2912,2007,AL
2913,2007,PA
2914,2007,DE
2915,2007,CA
2916,2007,SC
2917,2007,WA
2918,2007,CA
2919,2007,NC
2920,2007,WA
2921,2007,WA
2922,2007,TX
2923,2007,NH
2924,2007,AZ
2925,2007,SC
2926,2007,VA
2927,2007,NC
2928,2007,NC
2929,2007,NC
2930,2007,SC
2931,2007,SC
2932,2007,WA
2933,2007,NV
2934,2007,GA
2935,2007,WA
2936,2007,CO
2937,2007,HI
2938,2007,NY
2939,2007,IN
2940,2007,CA
2941,2007,IN
2942,2007,NY
2943,2007,OR
2944,2007,TN
2945,2007,OH
2946,2007,IL
2947,2007,OK
2948,2007,SC
2949,2007,TX
2950,2007,IL
2951,2007,NY
2952,2007,FL
2953,2007,NC
2954,2007,CA
2955,2007,ME
2956,2007,UT
2957,2007,MS
2958,2007,TN
2959,2007,TX
2960,2007,GA
2961,2007,PA
2962,2007,VA
2964,2007,WA
2965,2007,CA
2966,2007,OR
2967,2007,WA
2968,2007,NV
2969,2007,MI
2970,2007,GA
2971,2007,WA
2972,2007,CA
2973,2007,WA
2974,2007,IN
2975,2007,AZ
2976,2007,TN
2977,2007,FL
2978,2007,CA
2979,2007,MA
2980,2007,AZ
2981,2007,IL
2982,2007,WA
2983,2007,WA
2984,2007,SC
2985,2007,PA
2986,2007,WA
2987,2007,IL
2988,2007,IN
2989,2007,CA
2990,2007,MD
2991,2007,IL
2992,2007,MN
2993,2007,CA
2994,2007,IA
2995,2007,FL
2996,2007,GA
2997,2007,OH
2998,2007,SC
2999,2007,ME
3000,2007,CA
3001,2007,MI
3002,2007,MN
3003,2007,MI
3004,2007,NC
3005,2007,FL
3006,2007,WI
3007,2007,VT
3008,2007,IL
3009,2007,CA
3010,2007,IL
3011,2007,FL
3012,2007,NJ
3013,2007,CA
3014,2007,TX
3015,2007,OH
3016,2007,CA
3017,2007,TX
3018,2007,CA
3019,2007,MA
3020,2007,AZ
3021,2007,CA
3022,2007,MO
3023,2007,CA
3024,2007,IA
3025,2007,SC
3026,2007,MO
3027,2007,NC
3028,2007,MO
3029,2007,MA
3030,2007,ME
3031,2007,TN
3032,2007,GA
3033,2007,OR
3034,2007,AZ
3035,2007,CA
3036,2007,CA
3037,2007,AZ
3038,2007,AZ
3039,2007,AZ
3040,2007,NH
3041,2007,AZ
3042,2007,AZ
3043,2007,AZ
3044,2007,TX
3045,2007,AZ
3046,2007,AZ
3047,2007,AZ
3048,2007,CA
3049,2007,CA
3050,2007,FL
3051,2007,IA
3052,2007,MA
3053,2007,PA
3054,2007,MA
3055,2007,SC
3056,2007,WA
3057,2007,CO
3058,2007,TX
3059,2007,MI
3060,2007,WV
3061,2007,MD
3062,2007,FL
3063,2007,RI
3064,2007,CA
3065,2007,VA
3066,2007,CA
3067,2007,IL
3068,2007,IL
3069,2007,IL
3070,2007,FL
3071,2007,MI
3072,2007,IN
3073,2007,NC
3074,2007,FL
3075,2007,IL
3076,2007,VA
3077,2007,PA
3078,2007,CA
3079,2007,IN
3080,2007,IN
3081,2007,NJ
3082,2007,CA
3083,2007,PA
3084,2007,FL
3085,2007,WA
3086,2007,WA
3087,2007,IL
3088,2007,FL
3089,2007,FL
3090,2007,GA
3091,2007,WA
3092,2007,UT
3093,2007,AZ
3094,2007,KS
3095,2007,NC
3096,2007,GA
3097,2007,NY
3098,2007,CA
3099,2007,CT
3100,2007,PA
3101,2007,KS
3102,2007,NC
3103,2007,MO
3104,2007,NY
3105,2007,AZ
3106,2007,KS
3107,2007,NJ
3109,2007,LA
3110,2007,IA
3111,2007,PA
3112,2007,VA
3113,2007,GA
3114,2007,VT
3115,2007,KY
3116,2007,OH
3117,2007,WA
3118,2007,WI
3119,2007,OR
3120,2007,WA
3121,2007,CA
3122,2007,ME
3123,2007,LA
3124,2007,TX
3125,2007,CA
3126,2007,AR
3127,2007,TX
3128,2007,MT
3129,2007,AK
3130,2007,CA
3131,2007,AR
3132,2007,IA
3133,2007,OH
3134,2007,CA
3135,2007,VA
3136,2007,OK
3137,2007,WI
3138,2007,NJ
3139,2007,NM
3140,2007,AZ
3141,2007,CA
3142,2007,OH
3143,2007,IN
3144,2007,GA
3145,2007,IL
3146,2007,NC
3147,2007,TN
3148,2007,PA
3149,2007,NJ
3150,2007,IN
3151,2007,IA
3152,2007,NH
3153,2007,TN
3154,2007,SC
3155,2007,WA
3156,2007,IL
3157,2007,WI
3158,2007,GA
3159,2007,FL
3160,2007,WV
3161,2007,NC
3162,2007,SC
3163,2007,CO
3164,2007,CA
3165,2007,KY
3166,2007,NH
3167,2007,WV
3168,2007,CA
3169,2007,TX
3170,2007,MA
3171,2007,IN
3172,2007,NC
3173,2007,VA
3174,2007,FL
3175,2007,CA
3176,2007,CT
3177,2007,NY
3178,2007,CA
3179,2007,AZ
3180,2007,NY
3181,2007,AL
3182,2007,NC
3183,2007,SC
3184,2007,FL
3185,2007,CA
3186,2007,AZ
3187,2007,CA
3188,2007,WA
3189,2007,OH
3190,2007,PA
3191,2007,CA
3192,2007,SC
3193,2007,SC
3194,2007,NY
3195,2007,LA
3196,2007,AL
3197,2007,AL
3198,2007,FL
3199,2007,NC
3200,2007,VT
3201,2007,FL
3202,2007,GA
3203,2007,AL
3204,2007,CA
3205,2007,OR
3206,2007,AZ
3207,2007,AL
3208,2007,AZ
3209,2007,FL
3210,2007,MO
3211,2007,OH
3212,2007,NC
3213,2007,UT
3214,2007,MO
3215,2007,CA
3216,2007,MO
3217,2007,KS
